7;4;4304;10.100000;1433;3.746399;0.0
7;5;4308;10.100000;1434;2.862510;0.0
7;6;4314;10.100000;1429;1.455299;0.0
8;0;4236;9.700000;1131;0.000000;0.0
8;1;4248;9.700000;1122;0.151857;0.0
8;2;4254;9.700000;1129;2.110550;0.0
8;3;4242;9.700000;1120;-0.814664;0.0
8;4;4237;9.700000;1124;-1.433412;0.0
8;5;4240;9.700000;1132;4.013037;0.0
8;6;4248;9.700000;1130;3.074229;0.0
9;0;2805;9.600000;1591;0.000000;0.0
9;1;2795;9.600000;1581;-0.650602;0.0
9;2;2798;9.600000;1582;-0.308833;0.0
9;3;2802;9.600000;1583;0.320972;0.0
9;4;2793;9.600000;1593;4.217789;0.0
9;5;2807;9.600000;1586;1.262108;0.0
9;6;2801;9.600000;1594;3.023690;0.0
9;7;2809;9.600000;1593;2.019904;0.0
10;0;3079;9.700000;1651;0.000000;0.0
10;1;3084;9.700000;1644;-0.349547;0.0
10;2;3090;9.700000;1650;0.604806;0.0
10;3;3080;9.700000;1651;-1.190933;0.0
10;4;3084;9.700000;1657;3.886297;0.0
10;5;3096;9.700000;1657;1.944487;0.0
10;6;3094;9.700000;1659;2.305537;0.0
10;7;3092;9.700000;1663;2.677184;0.0
10;8;3088;9.700000;1664;3.140796;0.0
11;0;3033;10.600000;922;0.000000;0.0
11;1;3034;10.600000;926;0.352215;0.0
11;2;3026;10.600000;925;-0.713078;0.0
11;3;3040;10.600000;933;1.781263;0.0
11;4;3025;10.600000;935;4.197276;0.0
11;5;3029;10.600000;942;3.399579;0.0
11;6;3035;10.600000;940;2.778274;0.0
12;0;1993;9.700000;715;0.000000;0.0
12;1;1984;9.700000;708;-0.303665;0.0
12;2;1990;9.700000;710;0.949868;0.0
12;3;1980;9.700000;712;-1.460760;0.0
12;4;1991;9.700000;716;2.133443;0.0
12;5;1985;9.700000;719;3.186220;0.0
13;0;1876;9.700000;570;0.000000;0.0
13;1;1875;9.700000;568;-0.271730;0.0
13;2;1881;9.700000;575;1.891910;0.0
13;3;1872;9.700000;571;-1.134820;0.0
13;4;1872;9.700000;577;4.078959;0.0
13;5;1879;9.700000;580;2.760314;0.0
14;0;3607;9.900000;1247;0.000000;0.0
14;1;3604;9.900000;1237;-0.381278;0.0
14;2;3611;9.900000;1239;1.083239;0.0
14;3;3599;9.900000;1242;-1.571415;0.0
14;4;3605;9.900000;1246;3.338199;0.0
14;5;3612;9.900000;1247;2.302913;0.0
15;0;4879;9.800000;1795;0.000000;0.0
15;1;4879;9.800000;1788;0.116315;0.0
15;2;4875;9.800000;1791;-0.915785;0.0
15;3;4888;9.800000;1793;1.503609;0.0
15;4;4871;9.800000;1792;-1.366027;0.0
15;5;4884;9.800000;1801;2.490991;0.0
15;6;4873;9.800000;1800;3.901894;0.0
16;0;2517;9.800000;1672;0.000000;0.0
16;1;2506;9.800000;1664;-0.386654;0.0
16;2;2509;9.800000;1678;3.439311;0.0
16;3;2499;9.800000;1673;-1.517414;0.0
16;4;2510;9.800000;1687;3.117545;0.0
16;5;2509;9.800000;1695;3.197878;0.0
17;0;3214;9.900000;1192;0.000000;0.0
17;1;3217;9.900000;1190;-0.322529;0.0
17;2;3225;9.900000;1194;1.217166;0.0
17;3;3213;9.900000;1197;4.616817;0.0
17;4;3226;9.900000;1205;2.474895;0.0
17;5;3220;9.900000;1206;3.044324;0.0
18;0;2943;11.500000;1020;0.000000;0.0
18;1;2939;11.500000;1007;-0.279083;0.0
18;2;2940;11.500000;1010;-0.077567;0.0
18;3;2935;11.500000;1014;-1.571415;0.0
18;4;2944;11.500000;1014;1.570178;0.0
18;5;2947;11.500000;1021;2.446131;0.0
18;6;2938;11.500000;1019;3.539346;0.0
19;0;365;9.900000;1768;0.000000;0.0
19;1;353;9.900000;1768;-1.123928;0.0
19;2;366;9.900000;1766;0.784691;0.0
19;3;366;9.900000;1771;1.459518;0.0
19;4;363;9.900000;1776;2.677184;0.0
19;5;355;9.900000;1774;4.321137;0.0
19;6;360;9.900000;1778;3.270502;0.0
20;0;185;9.700000;1682;0.000000;0.0
20;1;198;9.700000;1669;0.293453;0.0
20;2;187;9.700000;1672;-0.872829;0.0
20;3;198;9.700000;1676;1.018474;0.0
20;4;202;9.700000;1681;1.891910;0.0
20;5;191;9.700000;1682;3.966269;0.0
20;6;201;9.700000;1687;2.503310;0.0
20;7;192;9.700000;1687;3.428866;0.0
21;0;1423;9.600000;892;0.000000;0.0
21;1;1410;9.600000;895;-1.260433;0.0
21;2;1423;9.600000;897;1.428277;0.0
21;3;1420;9.600000;900;2.552848;0.0
21;4;1420;9.600000;905;2.935408;0.0
22;0;3345;9.900000;1739;0.000000;0.0
22;1;3348;9.900000;1737;0.379735;0.0
22;2;3341;9.900000;1737;-0.675468;0.0
22;3;3338;9.900000;1742;-1.494644;0.0
22;4;3352;9.900000;1748;2.278729;0.0
22;5;3346;9.900000;1749;3.095373;0.0
22;6;3338;9.900000;1749;3.967933;0.0
23;0;3049;9.700000;1500;0.000000;0.0
23;1;3045;9.700000;1500;-1.064358;0.0
23;2;3050;9.700000;1494;-0.107530;0.0
23;3;3054;9.700000;1498;0.632015;0.0
23;4;3057;9.700000;1502;1.526726;0.0
23;5;3047;9.700000;1507;3.743141;0.0
23;6;3059;9.700000;1506;1.902218;0.0
23;7;3055;9.700000;1511;2.677184;0.0
24;0;2556;10.300000;1110;0.000000;0.0
24;1;2540;10.300000;1097;-0.709347;0.0
24;2;2543;10.300000;1096;-0.053379;0.0
24;3;2549;10.300000;1101;1.459518;0.0
24;4;2537;10.300000;1102;-1.571415;0.0
24;5;2543;10.300000;1105;3.367604;0.0
24;6;2548;10.300000;1107;2.417895;0.0
25;0;1582;10.200000;1588;0.000000;0.0
25;1;1572;10.200000;1590;-0.301701;0.0
25;2;1578;10.200000;1589;0.293453;0.0
25;3;1568;10.200000;1593;-0.913593;0.0
25;4;1581;10.200000;1595;1.089252;0.0
25;5;1582;10.200000;1600;1.805713;0.0
25;6;1564;10.200000;1596;-1.379374;0.0
25;7;1571;10.200000;1605;3.623348;0.0
25;8;1583;10.200000;1608;2.388802;0.0
26;0;4067;11.300000;1348;0.000000;0.0
26;1;4069;11.300000;1343;0.599311;0.0
26;2;4059;11.300000;1344;-0.963671;0.0
26;3;4070;11.300000;1353;2.288931;0.0
26;4;4058;11.300000;1349;4.587412;0.0
26;5;4062;11.300000;1357;3.545716;0.0
27;0;3165;9.700000;696;0.000000;0.0
27;1;3167;9.700000;695;-0.211882;0.0
27;2;3176;9.700000;695;0.707905;0.0
27;3;3175;9.700000;700;1.070790;0.0
27;4;3163;9.700000;698;-0.786106;0.0
27;5;3158;9.700000;698;-1.107803;0.0
27;6;3178;9.700000;703;1.537930;0.0
27;7;3164;9.700000;710;3.751581;0.0
27;8;3174;9.700000;708;2.238399;0.0
27;9;3169;9.700000;713;3.076370;0.0
28;0;4095;9.500000;1061;0.000000;0.0
28;1;4103;9.500000;1070;-0.611464;0.0
28;2;4103;9.500000;1081;-1.468335;0.0
28;3;4108;9.500000;1085;3.843127;0.0
28;4;4116;9.500000;1081;1.428277;0.0
28;5;4119;9.500000;1082;1.646948;0.0
28;6;4120;9.500000;1087;2.141463;0.0
28;7;4112;9.500000;1094;3.071143;0.0
29;0;4307;9.700000;1202;0.000000;0.0
29;1;4308;9.700000;1194;0.357996;0.0
29;2;4305;9.700000;1196;-0.464408;0.0
29;3;4311;9.700000;1201;2.110550;0.0
29;4;4301;9.700000;1196;-1.180834;0.0
29;5;4306;9.700000;1201;3.385785;0.0
30;0;1505;10.300000;884;0.000000;0.0
30;1;1516;10.300000;868;0.297718;0.0
30;2;1520;10.300000;875;1.524754;0.0
30;3;1509;10.300000;873;-0.983467;0.0
30;4;1506;10.300000;875;-1.529773;0.0
30;5;1519;10.300000;882;2.450422;0.0
30;6;1512;10.300000;883;3.376351;0.0
31;0;2883;10.500000;1003;0.000000;0.0
31;1;2873;10.500000;997;-0.048379;0.0
31;2;2867;10.500000;1003;-1.441716;0.0
31;3;2880;10.500000;1003;1.475224;0.0
31;4;2875;10.500000;1011;2.895828;0.0
32;0;1022;10.100000;1238;0.000000;0.0
32;1;1023;10.100000;1229;-0.040775;0.0
32;2;1018;10.100000;1229;-0.695462;0.0
32;3;1028;10.100000;1234;1.080181;0.0
32;4;1018;10.100000;1235;-1.314103;0.0
32;5;1022;10.100000;1242;3.411756;0.0
32;6;1030;10.100000;1238;1.815146;0.0
33;0;4464;9.700000;389;0.000000;0.0
33;1;4468;9.700000;388;-0.310483;0.0
33;2;4474;9.700000;390;0.587261;0.0
33;3;4466;9.700000;396;4.649351;0.0
33;4;4476;9.700000;396;1.687284;0.0
33;5;4470;9.700000;402;3.188380;0.0
33;6;4475;9.700000;402;2.512061;0.0
34;0;2856;9.700000;509;0.000000;0.0
34;1;2845;9.700000;504;0.037647;0.0
34;2;2843;9.700000;508;-0.464408;0.0
34;3;2852;9.700000;507;1.029711;0.0
34;4;2836;9.700000;506;-1.015971;0.0
34;5;2850;9.700000;519;2.509779;0.0
34;6;2846;9.700000;518;2.960949;0.0
34;7;2841;9.700000;522;3.445323;0.0
35;0;1309;9.600000;1579;0.000000;0.0
35;1;1317;9.600000;1561;-0.165940;0.0
35;2;1313;9.600000;1562;-0.716463;0.0
35;3;1326;9.600000;1566;1.271663;0.0
35;4;1312;9.600000;1567;-1.391567;0.0
35;5;1320;9.600000;1575;2.917328;0.0
35;6;1312;9.600000;1580;3.673686;0.0
36;0;3121;9.600000;716;0.000000;0.0
36;1;3125;9.600000;707;0.340202;0.0
36;2;3118;9.600000;713;-0.826077;0.0
36;3;3118;9.600000;717;4.546617;0.0
36;4;3123;9.600000;721;2.760314;0.0
36;5;3119;9.600000;720;3.692500;0.0
37;0;2793;9.600000;861;0.000000;0.0
37;1;2792;9.600000;850;-0.786106;0.0
37;2;2798;9.600000;845;0.495667;0.0
37;3;2804;9.600000;849;1.161242;0.0
37;4;2800;9.600000;857;2.259030;0.0
37;5;2788;9.600000;849;-1.072109;0.0
37;6;2793;9.600000;858;3.480109;0.0
37;7;2786;9.600000;852;-1.504848;0.0
38;0;1792;9.800000;617;0.000000;0.0
38;1;1783;9.800000;617;-0.494698;0.0
38;2;1790;9.800000;618;0.404123;0.0
38;3;1779;9.800000;619;-1.025808;0.0
38;4;1781;9.800000;625;4.576239;0.0
38;5;1796;9.800000;627;1.815146;0.0
38;6;1786;9.800000;631;3.329024;0.0
38;7;1791;9.800000;634;2.760314;0.0
39;0;1692;9.800000;389;0.000000;0.0
39;1;1688;9.800000;380;-0.528826;0.0
39;2;1687;9.800000;385;-1.129073;0.0
39;3;1694;9.800000;385;0.707905;0.0
39;4;1685;9.800000;387;-1.531437;0.0
39;5;1698;9.800000;390;2.033790;0.0
39;6;1690;9.800000;392;3.577455;0.0
40;0;2991;9.700000;1756;0.000000;0.0
40;1;2990;9.700000;1731;0.027767;0.0
40;2;2981;9.700000;1739;-1.249682;0.0
40;3;2992;9.700000;1738;0.685004;0.0
40;4;2986;9.700000;1743;4.279331;0.0
40;5;2995;9.700000;1748;2.428515;0.0
41;0;2134;9.600000;1835;0.000000;0.0
41;1;2121;9.600000;1828;-0.423620;0.0
41;2;2127;9.600000;1831;0.884377;0.0
41;3;2117;9.600000;1831;-1.161316;0.0
41;4;2118;9.600000;1837;4.208886;0.0
41;5;2122;9.600000;1840;3.407061;0.0
41;6;2128;9.600000;1838;2.355487;0.0
42;0;3103;9.600000;790;0.000000;0.0
42;1;3109;9.600000;771;0.131758;0.0
42;2;3102;9.600000;770;-0.573710;0.0
42;3;3111;9.600000;774;0.562571;0.0
42;4;3100;9.600000;781;4.559117;0.0
42;5;3116;9.600000;779;1.534478;0.0
42;6;3103;9.600000;788;3.645004;0.0
42;7;3112;9.600000;793;2.845371;0.0
43;0;4264;9.800000;1861;0.000000;0.0
43;1;4269;9.800000;1849;0.039183;0.0
43;2;4265;9.800000;1851;-0.564062;0.0
43;3;4272;9.800000;1855;1.175360;0.0
43;4;4263;9.800000;1857;-1.571415;0.0
43;5;4269;9.800000;1860;3.057656;0.0
44;0;1618;9.800000;879;0.000000;0.0
44;1;1613;9.800000;875;-0.423620;0.0
44;2;1625;9.800000;877;1.161242;0.0
44;3;1623;9.800000;883;1.879864;0.0
44;4;1608;9.800000;882;4.546617;0.0
44;5;1613;9.800000;886;3.672566;0.0
44;6;1617;9.800000;895;3.013826;0.0
44;7;1622;9.800000;889;2.470343;0.0
45;0;569;9.700000;1684;0.000000;0.0
45;1;552;9.700000;1672;-1.190933;0.0
45;2;559;9.700000;1665;0.190395;0.0
45;3;564;9.700000;1676;1.758393;0.0
45;4;552;9.700000;1678;4.208886;0.0
45;5;557;9.700000;1680;3.193380;0.0
46;0;1071;10.400000;1449;0.000000;0.0
46;1;1074;10.400000;1443;0.557853;0.0
46;2;1066;10.400000;1447;4.531911;0.0
46;3;1072;10.400000;1451;3.257907;0.0
46;4;1079;10.400000;1449;2.033790;0.0
47;0;4517;10.100000;1688;0.000000;0.0
47;1;4529;10.100000;1672;0.489200;0.0
47;2;4523;10.100000;1675;-1.204264;0.0
47;3;4533;10.100000;1678;1.836417;0.0
47;4;4530;10.100000;1680;2.355487;0.0
47;5;4525;10.100000;1682;3.371896;0.0
48;0;4030;10.100000;1273;0.000000;0.0
48;1;4028;10.100000;1271;-1.077514;0.0
48;2;4037;10.100000;1271;1.217166;0.0
48;3;4039;10.100000;1277;2.017664;0.0
48;4;4034;10.100000;1279;2.742301;0.0
48;5;4022;10.100000;1275;4.526416;0.0
49;0;985;10.400000;1319;0.000000;0.0
49;1;978;10.400000;1323;-0.056294;0.0
49;2;984;10.400000;1328;1.413571;0.0
49;3;977;10.400000;1326;-0.559346;0.0
49;4;975;10.400000;1326;-0.876750;0.0
49;5;971;10.400000;1330;4.506367;0.0
49;6;985;10.400000;1334;2.274597;0.0
49;7;973;10.400000;1335;3.804910;0.0
50;0;3304;9.800000;1741;0.000000;0.0
50;1;3306;9.800000;1738;0.146286;0.0
50;2;3296;9.800000;1740;-0.960748;0.0
50;3;3300;9.800000;1747;4.526416;0.0
50;4;3309;9.800000;1745;1.189647;0.0
50;5;3303;9.800000;1751;3.521327;0.0
50;6;3309;9.800000;1752;2.440977;0.0
51;0;1267;9.600000;1021;0.000000;0.0
51;1;1271;9.600000;1002;-0.541169;0.0
51;2;1295;9.600000;999;1.231602;0.0
51;3;1279;9.600000;1003;0.995820;0.0
51;4;1278;9.600000;1009;1.982559;0.0
51;5;1274;9.600000;1014;3.016444;0.0
51;6;1269;9.600000;1013;3.761106;0.0
52;0;1026;9.800000;1172;0.000000;0.0
52;1;1021;9.800000;1161;-0.214849;0.0
52;2;1019;9.800000;1165;-1.019809;0.0
52;3;1029;9.800000;1163;0.895367;0.0
52;4;1018;9.800000;1169;4.368726;0.0
52;5;1024;9.800000;1172;2.862510;0.0
52;6;1020;9.800000;1174;3.604479;0.0
53;0;1035;9.800000;1175;0.000000;0.0
53;1;1025;9.800000;1177;-0.279083;0.0
53;2;1031;9.800000;1173;0.489200;0.0
53;3;1035;9.800000;1181;1.501320;0.0
53;4;1029;9.800000;1183;2.089280;0.0
53;5;1022;9.800000;1183;4.306851;0.0
54;0;1872;9.800000;1765;0.000000;0.0
54;1;1873;9.800000;1754;-0.524030;0.0
54;2;1873;9.800000;1758;-0.823119;0.0
54;3;1880;9.800000;1755;0.307273;0.0
54;4;1885;9.800000;1761;1.487035;0.0
54;5;1882;9.800000;1762;1.636745;0.0
54;6;1871;9.800000;1759;-1.207459;0.0
54;7;1870;9.800000;1765;4.297235;0.0
54;8;1882;9.800000;1766;2.355487;0.0
54;9;1875;9.800000;1768;3.563680;0.0
54;10;1879;9.800000;1770;2.957691;0.0
55;0;4317;10.700000;1774;0.000000;0.0
55;1;4314;10.700000;1753;-0.481646;0.0
55;2;4321;10.700000;1759;1.405024;0.0
55;3;4312;10.700000;1760;4.546617;0.0
55;4;4323;10.700000;1766;2.460345;0.0
55;5;4313;10.700000;1767;3.692500;0.0
56;0;875;9.600000;1747;0.000000;0.0
56;1;862;9.600000;1733;-0.885757;0.0
56;2;863;9.600000;1738;-1.460760;0.0
56;3;877;9.600000;1741;1.891910;0.0
56;4;866;9.600000;1744;3.647937;0.0
56;5;873;9.600000;1743;2.355487;0.0
56;6;866;9.600000;1747;3.451811;0.0
57;0;1598;9.600000;696;0.000000;0.0
57;1;1596;9.600000;676;-0.048379;0.0
57;2;1603;9.600000;678;0.941320;0.0
57;3;1588;9.600000;682;-1.460760;0.0
57;4;1601;9.600000;686;2.202864;0.0
58;0;2863;9.700000;1463;0.000000;0.0
58;1;2858;9.700000;1465;0.040847;0.0
58;2;2865;9.700000;1469;1.169910;0.0
58;3;2861;9.700000;1478;2.656357;0.0
58;4;2853;9.700000;1479;3.761106;0.0
59;0;1573;9.600000;965;0.000000;0.0
59;1;1564;9.600000;962;-0.198185;0.0
59;2;1571;9.600000;965;1.063037;0.0
59;3;1559;9.600000;971;4.157414;0.0
59;4;1570;9.600000;970;2.006773;0.0
59;5;1575;9.600000;976;2.286643;0.0
60;0;1462;9.700000;1990;0.000000;0.0
60;1;1456;9.700000;1975;-0.177500;0.0
60;2;1451;9.700000;1981;-1.144818;0.0
60;3;1463;9.700000;1985;1.841112;0.0
60;4;1460;9.700000;1987;2.535309;0.0
60;5;1456;9.700000;1989;3.371896;0.0
61;0;2657;9.900000;1546;0.000000;0.0
61;1;2647;9.900000;1549;-0.719549;0.0
61;2;2656;9.900000;1547;0.895367;0.0
61;3;2653;9.900000;1553;1.918928;0.0
61;4;2647;9.900000;1558;3.550952;0.0
62;0;3389;10.200000;1677;0.000000;0.0
62;1;3373;10.200000;1677;0.179063;0.0
62;2;3374;10.200000;1674;0.277517;0.0
62;3;3384;10.200000;1677;1.232280;0.0
62;4;3369;10.200000;1676;-0.644234;0.0
62;5;3364;10.200000;1677;-1.166551;0.0
62;6;3375;10.200000;1683;2.422043;0.0
62;7;3364;10.200000;1684;4.277069;0.0
62;8;3372;10.200000;1686;3.245675;0.0
63;0;1545;10.100000;1618;0.000000;0.0
63;1;1541;10.100000;1605;-0.157394;0.0
63;2;1548;10.100000;1613;1.958471;0.0
63;3;1537;10.100000;1609;-1.268546;0.0
63;4;1545;10.100000;1616;2.656357;0.0
63;5;1541;10.100000;1618;3.265154;0.0
63;6;1533;10.100000;1619;3.926283;0.0
64;0;3846;10.200000;1620;0.000000;0.0
64;1;3840;10.200000;1604;-0.337452;0.0
64;2;3834;10.200000;1609;-1.464681;0.0
64;3;3849;10.200000;1605;0.926613;0.0
64;4;3839;10.200000;1612;4.106168;0.0
64;5;3851;10.200000;1611;1.740908;0.0
64;6;3843;10.200000;1616;3.093214;0.0
65;0;2706;10.100000;1231;0.000000;0.0
65;1;2713;10.100000;1226;0.557853;0.0
65;2;2708;10.100000;1224;-0.666698;0.0
65;3;2721;10.100000;1226;1.287609;0.0
65;4;2719;10.100000;1229;1.685052;0.0
65;5;2708;10.100000;1232;3.926283;0.0
65;6;2714;10.100000;1232;2.612767;0.0
66;0;2651;10.000000;935;0.000000;0.0
66;1;2655;10.000000;932;0.028607;0.0
66;2;2645;10.000000;937;-1.072109;0.0
66;3;2659;10.000000;940;1.011528;0.0
66;4;2646;10.000000;944;4.514368;0.0
66;5;2651;10.000000;948;3.665637;0.0
66;6;2660;10.000000;950;2.524559;0.0
67;0;4751;9.700000;553;0.000000;0.0
67;1;4752;9.700000;547;-0.063214;0.0
67;2;4747;9.700000;550;-1.374026;0.0
67;3;4760;9.700000;551;1.528535;0.0
67;4;4753;9.700000;555;3.140796;0.0
67;5;4758;9.700000;557;2.410976;0.0
68;0;3350;9.600000;1036;0.000000;0.0
68;1;3349;9.600000;1032;-0.971422;0.0
68;2;3353;9.600000;1039;-1.494644;0.0
68;3;3372;9.600000;1038;1.442665;0.0
68;4;3359;9.600000;1048;3.287878;0.0
68;5;3369;9.600000;1045;2.115785;0.0
68;6;3362;9.600000;1043;2.708420;0.0
69;0;749;9.600000;1369;0.000000;0.0
69;1;745;9.600000;1363;-0.938728;0.0
69;2;743;9.600000;1368;4.497702;0.0
69;3;750;9.600000;1364;0.141104;0.0
69;4;754;9.600000;1363;0.926613;0.0
69;5;759;9.600000;1367;1.663653;0.0
69;6;757;9.600000;1370;1.970391;0.0
69;7;752;9.600000;1371;2.621694;0.0
70;0;4162;9.900000;1797;0.000000;0.0
70;1;4142;9.900000;1805;-0.312822;0.0
70;2;4149;9.900000;1803;0.384386;0.0
70;3;4155;9.900000;1809;1.072794;0.0
70;4;4140;9.900000;1809;-0.644234;0.0
70;5;4152;9.900000;1815;1.570178;0.0
70;6;4137;9.900000;1811;-1.139039;0.0
70;7;4133;9.900000;1817;4.538519;0.0
70;8;4141;9.900000;1824;3.492262;0.0
70;9;4146;9.900000;1825;3.030141;0.0
70;10;4150;9.900000;1825;2.677184;0.0
71;0;3572;10.100000;1273;0.000000;0.0
71;1;3579;10.100000;1260;0.252889;0.0
71;2;3572;10.100000;1259;-0.424961;0.0
71;3;3573;10.100000;1267;-1.204264;0.0
71;4;3584;10.100000;1265;1.137739;0.0
71;5;3582;10.100000;1272;2.094929;0.0
71;6;3573;10.100000;1272;3.843127;0.0
71;7;3577;10.100000;1276;3.016444;0.0
72;0;1933;9.600000;573;0.000000;0.0
72;1;1940;9.600000;566;0.462887;0.0
72;2;1935;9.600000;565;-0.211882;0.0
72;3;1927;9.600000;573;4.576239;0.0
72;4;1943;9.600000;574;1.570178;0.0
72;5;1933;9.600000;584;3.496454;0.0
72;6;1941;9.600000;579;2.385775;0.0
72;7;1937;9.600000;583;3.080265;0.0
73;0;780;9.800000;1646;0.000000;0.0
73;1;783;9.800000;1649;0.070512;0.0
73;2;773;9.800000;1659;4.520579;0.0
73;3;789;9.800000;1656;1.336425;0.0
73;4;791;9.800000;1661;2.004816;0.0
73;5;787;9.800000;1663;2.440977;0.0
73;6;784;9.800000;1668;3.030141;0.0
74;0;164;9.700000;1138;0.000000;0.0
74;1;166;9.700000;1135;-1.344625;0.0
74;2;175;9.700000;1134;1.459518;0.0
74;3;170;9.700000;1140;3.008248;0.0
75;0;1823;9.600000;1790;0.000000;0.0
75;1;1826;9.600000;1785;-0.786106;0.0
75;2;1834;9.600000;1789;1.841112;0.0
75;3;1820;9.600000;1789;4.574701;0.0
75;4;1829;9.600000;1792;3.140796;0.0
76;0;4995;9.700000;1827;0.000000;0.0
76;1;5000;9.700000;1829;0.587261;0.0
76;2;4984;9.700000;1830;-1.271259;0.0
76;3;4988;9.700000;1837;4.302834;0.0
76;4;5010;9.700000;1830;1.309563;0.0
76;5;5000;9.700000;1848;2.931164;0.0
76;6;4989;9.700000;1843;3.804067;0.0
76;7;5013;9.700000;1850;2.373664;0.0
77;0;4408;9.500000;426;0.000000;0.0
77;1;4405;9.500000;421;0.206707;0.0
77;2;4410;9.500000;426;1.479516;0.0
77;3;4409;9.500000;430;2.144430;0.0
77;4;4393;9.500000;425;-1.429522;0.0
77;5;4396;9.500000;431;4.188448;0.0
77;6;4401;9.500000;434;3.474060;0.0
78;0;4817;9.800000;343;0.000000;0.0
78;1;4828;9.800000;341;-0.519899;0.0
78;2;4834;9.800000;340;0.320972;0.0
78;3;4841;9.800000;347;1.470507;0.0
78;4;4822;9.800000;351;4.390002;0.0
78;5;4828;9.800000;354;3.640184;0.0
78;6;4836;9.800000;354;2.497359;0.0
78;7;4840;9.800000;351;1.957028;0.0
78;8;4835;9.800000;356;2.786112;0.0
79;0;1502;10.500000;1573;0.000000;0.0
79;1;1498;10.500000;1567;0.391570;0.0
79;2;1489;10.500000;1571;-0.844851;0.0
79;3;1489;10.500000;1576;4.537093;0.0
79;4;1501;10.500000;1576;1.656915;0.0
79;5;1501;10.500000;1580;2.190367;0.0
79;6;1490;10.500000;1583;3.699446;0.0
79;7;1498;10.500000;1586;2.844266;0.0
80;0;1073;10.100000;1704;0.000000;0.0
80;1;1075;10.100000;1696;0.196606;0.0
80;2;1072;10.100000;1700;4.123713;0.0
80;3;1077;10.100000;1699;1.788838;0.0
80;4;1078;10.100000;1706;2.773645;0.0
81;0;402;9.600000;1721;0.000000;0.0
81;1;399;9.600000;1720;1.463440;0.0
81;2;389;9.600000;1714;-0.214849;0.0
82;0;1018;9.700000;1135;0.000000;0.0
82;1;1021;9.700000;1137;0.428997;0.0
82;2;1010;9.700000;1138;-0.892071;0.0
82;3;1025;9.700000;1147;1.843173;0.0
82;4;1011;9.700000;1146;4.523542;0.0
82;5;1015;9.700000;1149;3.630793;0.0
82;6;1019;9.700000;1151;2.926744;0.0
83;0;1699;9.600000;282;0.000000;0.0
83;1;1682;9.600000;267;-0.000796;0.0
83;2;1690;9.600000;273;1.282108;0.0
83;3;1670;9.600000;274;-1.414818;0.0
83;4;1675;9.600000;279;4.157414;0.0
83;5;1691;9.600000;279;1.967230;0.0
83;6;1682;9.600000;280;3.008248;0.0
84;0;3548;10.300000;1697;0.000000;0.0
84;1;3549;10.300000;1683;-0.353765;0.0
84;2;3556;10.300000;1687;1.227134;0.0
84;3;3545;10.300000;1688;-1.476465;0.0
84;4;3558;10.300000;1689;1.719064;0.0
84;5;3551;10.300000;1693;3.265154;0.0
85;0;3249;11.400000;1607;0.000000;0.0
85;1;3244;11.400000;1618;-0.425598;0.0
85;2;3254;11.400000;1626;0.851271;0.0
85;3;3242;11.400000;1627;-1.091934;0.0
85;4;3244;11.400000;1635;4.022774;0.0
85;5;3260;11.400000;1634;1.925792;0.0
85;6;3260;11.400000;1641;2.355487;0.0
85;7;3244;11.400000;1643;3.533880;0.0
